year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2031,365.000,296.210,365.000,350.141,365.000,365.000,238.974,365.000,327.175,365.000
2032,364.309,285.555,366.000,313.043,366.000,363.743,294.478,366.000,321.233,366.000
2033,363.479,300.365,365.000,340.690,365.000,361.390,277.523,365.000,295.445,365.000
2034,359.809,259.731,365.000,284.661,365.000,363.941,269.656,365.000,318.298,365.000
2035,364.258,286.066,365.000,337.887,365.000,365.000,291.011,365.000,318.462,365.000
2036,366.000,280.530,366.000,311.984,366.000,365.097,331.716,366.000,356.640,366.000
2037,359.189,289.493,365.000,306.197,365.000,363.941,284.035,365.000,346.140,365.000
2038,365.000,301.061,365.000,357.708,365.000,363.720,308.573,365.000,332.302,365.000
2039,360.181,267.257,365.000,318.464,365.000,365.000,264.000,365.000,303.535,365.000
2040,364.211,318.732,366.000,349.205,366.000,366.000,284.519,366.000,313.728,366.000
2041,362.261,271.801,365.000,350.675,365.000,363.072,264.706,365.000,335.113,365.000
2042,363.381,294.000,365.000,340.149,365.000,359.865,315.931,365.000,330.049,365.000
2043,363.901,267.305,365.000,339.203,365.000,363.116,277.366,365.000,328.110,365.000
2044,364.017,265.109,366.000,309.136,366.000,364.420,345.820,366.000,347.784,366.000
2045,364.144,312.450,365.000,337.963,365.000,363.183,277.417,365.000,350.234,365.000
2046,364.107,344.811,365.000,348.030,365.000,363.526,241.401,365.000,293.414,365.000
2047,363.865,296.729,365.000,350.109,365.000,363.347,338.748,365.000,344.255,365.000
2048,364.809,286.738,366.000,307.014,366.000,362.972,303.416,366.000,337.470,366.000
2049,362.469,291.061,365.000,338.489,365.000,363.341,278.052,365.000,301.628,365.000
2050,362.988,241.624,365.000,342.064,365.000,361.657,339.205,365.000,343.332,365.000
2051,363.346,314.940,365.000,330.706,365.000,363.894,270.126,365.000,342.546,365.000
2052,365.028,292.238,366.000,338.292,366.000,364.688,282.821,366.000,345.414,366.000
2053,362.196,274.013,365.000,314.665,365.000,359.192,314.765,365.000,320.492,365.000
2054,362.273,315.183,365.000,339.631,365.000,362.529,317.997,365.000,326.620,365.000
2055,364.157,287.752,365.000,335.028,365.000,360.100,295.551,365.000,338.785,365.000
2056,364.850,346.999,366.000,356.573,366.000,355.975,271.557,366.000,320.995,366.000
2057,362.831,260.767,365.000,295.176,365.000,364.005,303.635,365.000,326.662,365.000
2058,365.000,343.750,365.000,358.496,365.000,363.458,315.672,365.000,352.510,365.000
2059,365.000,258.257,365.000,353.499,365.000,360.011,261.883,365.000,329.023,365.000
2060,363.867,280.574,366.000,314.938,366.000,359.903,263.060,366.000,312.270,366.000
2061,364.307,302.346,365.000,341.534,365.000,363.908,290.617,365.000,324.808,365.000
2062,362.610,319.059,365.000,325.596,365.000,365.000,266.350,365.000,320.166,365.000
2063,362.911,287.778,365.000,338.046,365.000,361.746,277.419,365.000,300.777,365.000
2064,364.394,306.532,366.000,346.427,366.000,364.018,280.879,366.000,309.676,366.000
2065,365.000,300.347,365.000,350.216,365.000,365.000,325.524,365.000,362.788,365.000
2066,365.000,281.990,365.000,332.605,365.000,363.235,258.771,365.000,345.059,365.000
2067,362.954,357.915,365.000,358.389,365.000,363.499,341.849,365.000,343.119,365.000
2068,366.000,323.219,366.000,350.616,366.000,363.919,297.650,366.000,357.453,366.000
2069,363.928,335.258,365.000,345.623,365.000,359.585,228.187,365.000,313.631,364.961
2070,361.645,292.402,365.000,329.877,365.000,362.788,319.332,365.000,332.584,365.000
2071,361.117,261.810,365.000,349.252,365.000,363.480,286.940,365.000,336.322,365.000
2072,364.871,241.928,366.000,335.818,366.000,363.977,243.882,366.000,326.567,366.000
2073,359.382,320.576,365.000,335.360,365.000,362.798,226.737,365.000,339.253,365.000
2074,363.515,326.140,365.000,343.327,365.000,363.024,267.085,365.000,308.676,365.000
2075,363.378,324.033,365.000,347.352,365.000,363.720,322.452,365.000,342.494,365.000
2076,364.180,326.924,366.000,343.572,366.000,363.505,309.846,366.000,330.989,366.000
2077,364.122,335.325,365.000,347.105,365.000,359.490,313.194,365.000,342.090,363.973
2078,363.320,317.865,365.000,326.922,365.000,362.153,292.462,365.000,338.945,365.000
2079,364.747,288.033,365.000,328.622,365.000,361.088,280.543,365.000,348.306,365.000
2080,361.866,296.105,366.000,322.221,366.000,362.752,310.585,366.000,349.920,366.000
2081,359.962,307.000,365.000,323.839,365.000,357.065,288.546,365.000,306.352,365.000
2082,363.741,270.699,365.000,310.921,365.000,358.558,312.705,365.000,338.174,363.467
2083,362.581,264.324,365.000,331.565,365.000,355.347,285.000,365.000,318.450,365.000
2084,365.937,312.974,366.000,358.473,366.000,362.192,348.803,366.000,354.424,366.000
2085,362.132,300.231,365.000,347.434,365.000,357.514,296.654,365.000,302.860,365.000
2086,360.215,318.531,365.000,331.981,365.000,363.831,282.037,365.000,333.903,365.000
2087,364.344,315.862,365.000,349.090,365.000,359.329,292.519,365.000,307.617,365.000
2088,363.858,296.052,366.000,336.435,366.000,358.172,265.418,366.000,316.976,366.000
2089,358.414,292.726,365.000,322.592,365.000,362.042,278.536,365.000,336.631,365.000
2090,363.196,278.138,365.000,287.556,365.000,359.350,274.310,365.000,283.765,365.000
2091,353.823,286.952,365.000,327.724,364.478,357.622,278.047,365.000,324.594,365.000
2092,364.420,275.044,366.000,319.318,366.000,357.109,299.832,366.000,331.771,366.000
2093,363.252,313.140,365.000,332.550,365.000,361.074,293.621,365.000,339.127,365.000
2094,362.748,281.960,365.000,336.780,365.000,353.776,260.793,365.000,301.319,365.000
2095,363.293,348.387,365.000,354.228,365.000,360.485,338.665,365.000,348.261,365.000
2096,364.767,300.446,366.000,309.822,366.000,360.219,271.998,366.000,313.969,366.000
2097,361.222,274.929,365.000,346.246,365.000,362.985,267.805,365.000,308.822,365.000
2098,361.610,290.690,365.000,307.282,365.000,360.947,289.086,365.000,300.663,365.000
2099,363.131,261.093,365.000,300.423,365.000,339.834,259.658,365.000,292.316,365.000
