year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2071,365.000,360.579,365.000,363.867,365.000,365.000,356.590,365.000,363.470,365.000
2072,366.000,342.981,366.000,363.376,366.000,366.000,353.290,366.000,360.370,366.000
2073,365.000,353.511,365.000,361.603,365.000,365.000,359.906,365.000,362.167,365.000
2074,365.000,356.355,365.000,358.784,365.000,365.000,358.661,365.000,364.014,365.000
2075,365.000,346.277,365.000,359.921,365.000,365.000,361.593,365.000,364.251,365.000
2076,366.000,355.347,366.000,365.993,366.000,366.000,365.101,366.000,366.000,366.000
2077,365.000,355.519,365.000,357.191,365.000,365.000,355.000,365.000,364.555,365.000
2078,365.000,353.075,365.000,361.065,365.000,365.000,360.163,365.000,365.000,365.000
2079,365.000,359.373,365.000,360.215,365.000,365.000,351.103,365.000,365.000,365.000
2080,366.000,352.332,366.000,360.452,366.000,366.000,357.549,366.000,359.160,366.000
2081,365.000,353.187,365.000,362.090,365.000,365.000,352.634,365.000,361.388,365.000
2082,365.000,357.940,365.000,362.551,365.000,365.000,359.068,365.000,363.718,365.000
2083,365.000,353.025,365.000,359.808,365.000,365.000,359.382,365.000,363.565,365.000
2084,366.000,359.304,366.000,363.141,366.000,366.000,360.535,366.000,364.160,366.000
2085,365.000,361.028,365.000,364.581,365.000,365.000,357.140,365.000,364.174,365.000
2086,365.000,351.389,365.000,360.701,365.000,365.000,357.133,365.000,363.047,365.000
2087,365.000,358.490,365.000,363.143,365.000,365.000,364.743,365.000,365.000,365.000
2088,366.000,352.689,366.000,360.554,366.000,366.000,363.405,366.000,365.486,366.000
2089,365.000,352.047,365.000,356.062,365.000,365.000,362.041,365.000,364.743,365.000
2090,365.000,358.262,365.000,363.173,365.000,365.000,358.014,365.000,364.370,365.000
2091,365.000,358.225,365.000,361.413,365.000,365.000,357.068,365.000,365.000,365.000
2092,366.000,358.882,366.000,362.092,366.000,366.000,362.670,366.000,365.485,366.000
2093,365.000,345.424,365.000,358.926,365.000,365.000,364.564,365.000,365.000,365.000
2094,365.000,357.017,365.000,358.509,365.000,365.000,365.000,365.000,365.000,365.000
2095,365.000,340.432,365.000,359.310,365.000,365.000,363.693,365.000,365.000,365.000
2096,366.000,349.229,366.000,361.062,366.000,366.000,366.000,366.000,366.000,366.000
2097,365.000,336.263,365.000,356.085,365.000,365.000,358.078,365.000,365.000,365.000
2098,365.000,356.564,365.000,358.839,365.000,365.000,347.234,365.000,365.000,365.000
2099,365.000,346.331,365.000,358.174,365.000,365.000,365.000,365.000,365.000,365.000
