year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2035,0.000,0.000,1.582,0.000,1.176,0.000,0.000,0.296,0.000,0.000
2036,0.000,0.000,1.100,0.000,0.213,0.000,0.000,1.988,0.000,0.000
2037,0.000,0.000,1.510,0.000,0.740,0.000,0.000,0.426,0.000,0.060
2038,0.000,0.000,0.932,0.000,0.000,0.000,0.000,0.964,0.000,0.000
2039,0.000,0.000,4.142,0.000,0.466,0.000,0.000,2.025,0.000,0.272
2040,0.000,0.000,0.659,0.000,0.019,0.000,0.000,3.568,0.000,1.329
2041,0.000,0.000,0.884,0.000,0.072,0.000,0.000,1.197,0.000,0.466
2042,0.000,0.000,1.139,0.000,0.197,0.000,0.000,0.000,0.000,0.000
2043,0.000,0.000,1.383,0.000,0.019,0.000,0.000,1.666,0.000,0.000
2044,0.000,0.000,0.368,0.000,0.030,0.000,0.000,0.000,0.000,0.000
2045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.990,0.000,0.000
2046,0.000,0.000,0.327,0.000,0.030,0.000,0.000,1.493,0.000,0.000
2047,0.000,0.000,0.457,0.000,0.031,0.000,0.000,2.043,0.000,0.531
2048,0.000,0.000,1.148,0.000,0.056,0.000,0.000,0.681,0.000,0.389
2049,0.000,0.000,0.455,0.000,0.000,0.000,0.000,1.403,0.000,0.000
2050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.390,0.000,0.000
2052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.515,0.000,0.000
2053,0.000,0.000,0.465,0.000,0.040,0.000,0.000,0.000,0.000,0.000
2054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.610,0.000,0.000
2056,0.000,0.000,0.851,0.000,0.000,0.000,0.000,1.342,0.000,0.115
2057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.173,0.000,0.398
2058,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.841,0.000,0.000
2059,0.000,0.000,1.956,0.000,0.325,0.000,0.000,0.123,0.000,0.000
2060,0.000,0.000,0.176,0.000,0.000,0.000,0.000,0.058,0.000,0.000
2061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.973,0.000,0.000
2062,0.000,0.000,2.115,0.000,0.184,0.000,0.000,8.433,0.000,0.000
2063,0.000,0.000,1.060,0.000,0.190,0.000,0.000,0.246,0.000,0.000
2064,0.000,0.000,1.642,0.000,0.020,0.000,0.000,0.000,0.000,0.000
2065,0.000,0.000,1.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2067,0.000,0.000,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2068,0.000,0.000,2.032,0.000,0.097,0.000,0.000,0.000,0.000,0.000
2069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2070,0.000,0.000,5.717,0.000,0.203,0.000,0.000,0.000,0.000,0.000
2071,0.000,0.000,0.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2072,0.000,0.000,1.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2073,0.000,0.000,3.540,0.000,0.042,0.000,0.000,0.132,0.000,0.000
2074,0.000,0.000,1.126,0.000,0.222,0.000,0.000,0.000,0.000,0.000
2075,0.000,0.000,0.245,0.000,0.012,0.000,0.000,0.060,0.000,0.000
2076,0.000,0.000,1.354,0.000,0.083,0.000,0.000,0.000,0.000,0.000
2077,0.000,0.000,2.393,0.000,0.028,0.000,0.000,1.807,0.000,0.000
2078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2079,0.000,0.000,5.049,0.000,0.627,0.000,0.000,0.000,0.000,0.000
2080,0.000,0.000,1.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2081,0.000,0.000,0.596,0.000,0.018,0.000,0.000,0.148,0.000,0.000
2082,0.000,0.000,0.932,0.000,0.000,0.000,0.000,1.104,0.000,0.000
2083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2084,0.000,0.000,0.387,0.000,0.000,0.000,0.000,0.327,0.000,0.000
2085,0.000,0.000,1.071,0.000,0.097,0.000,0.000,0.000,0.000,0.000
2086,0.000,0.000,2.320,0.000,0.948,0.000,0.000,0.000,0.000,0.000
2087,0.000,0.000,1.309,0.000,0.063,0.000,0.000,0.000,0.000,0.000
2088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2089,0.000,0.000,0.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2091,0.000,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2092,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2093,0.000,0.000,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.803,0.000,0.000
2095,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2096,0.000,0.000,2.394,0.000,0.006,0.000,0.000,0.000,0.000,0.000
2097,0.000,0.000,1.045,0.000,0.067,0.000,0.000,0.000,0.000,0.000
2098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2099,0.000,0.000,2.344,0.000,0.038,0.000,0.000,0.000,0.000,0.000
