year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2078,357.508,314.924,365.000,328.994,365.000,355.237,303.652,365.000,335.023,365.000
2079,364.406,347.342,365.000,354.369,365.000,356.042,320.533,365.000,332.839,365.000
2080,366.000,338.057,366.000,342.467,366.000,360.828,320.870,366.000,343.755,366.000
2081,362.356,326.122,365.000,335.132,365.000,359.365,312.844,365.000,332.567,365.000
2082,353.380,339.112,365.000,342.011,365.000,358.281,321.755,365.000,335.001,365.000
2083,359.386,329.565,365.000,345.992,365.000,356.385,327.257,365.000,338.614,363.760
2084,365.050,337.681,366.000,347.838,366.000,361.012,326.736,366.000,344.748,366.000
2085,362.053,332.499,365.000,348.156,365.000,357.683,337.449,365.000,351.167,365.000
2086,359.354,320.152,365.000,341.946,365.000,356.947,323.531,365.000,332.285,365.000
2087,364.762,329.378,365.000,338.181,365.000,353.855,329.001,365.000,338.764,365.000
2088,360.847,335.473,366.000,342.086,366.000,364.419,303.994,366.000,322.293,366.000
2089,362.197,326.835,365.000,340.609,365.000,358.914,328.242,365.000,336.560,365.000
2090,359.802,329.547,365.000,345.485,365.000,356.071,312.750,365.000,324.572,365.000
2091,361.771,331.398,365.000,340.950,365.000,360.661,332.750,365.000,336.237,365.000
2092,363.529,322.940,366.000,349.970,366.000,355.593,317.113,366.000,321.497,366.000
2093,359.907,334.316,365.000,344.467,365.000,359.041,311.080,365.000,349.373,365.000
2094,360.635,323.565,365.000,332.416,365.000,354.898,332.320,365.000,342.602,365.000
2095,362.229,332.604,365.000,349.781,365.000,358.820,328.168,365.000,338.202,365.000
2096,363.519,336.972,366.000,341.307,366.000,362.868,330.389,366.000,341.116,366.000
2097,359.178,343.718,365.000,346.908,365.000,359.072,321.052,365.000,330.496,365.000
2098,356.724,330.877,365.000,343.535,365.000,361.602,323.232,365.000,347.991,365.000
2099,362.186,298.401,365.000,338.552,365.000,356.435,317.891,365.000,332.186,364.000
