year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2042,358.185,323.571,365.000,332.918,364.781,360.324,333.028,365.000,341.920,364.933
2043,357.763,338.273,365.000,348.007,365.000,359.989,336.173,365.000,346.993,364.825
2044,363.889,330.777,366.000,343.164,365.739,362.921,338.812,366.000,340.523,365.730
2045,357.797,317.027,365.000,350.017,365.000,360.055,296.085,365.000,352.602,365.000
2046,357.558,340.247,363.800,347.788,362.987,357.069,311.493,365.000,348.361,364.433
2047,353.460,322.879,364.190,341.993,361.540,355.209,336.505,365.000,340.356,364.570
2048,357.155,330.873,366.000,339.387,365.778,357.135,328.243,366.000,340.254,366.000
2049,359.222,321.985,365.000,342.437,364.432,362.184,332.382,365.000,352.787,364.701
2050,359.867,342.645,365.000,345.350,364.783,362.331,334.539,365.000,346.681,365.000
2051,355.478,309.953,363.422,343.539,362.487,358.036,324.827,365.000,335.279,365.000
2052,361.627,326.798,366.000,345.051,365.705,357.355,332.696,366.000,342.279,366.000
2053,358.791,331.400,364.879,338.176,363.609,360.678,336.756,365.000,339.255,365.000
2054,353.045,335.171,365.000,343.152,365.000,362.107,341.170,365.000,344.915,365.000
2055,362.419,306.790,365.000,337.858,365.000,360.941,326.625,365.000,340.753,365.000
2056,359.171,341.030,366.000,348.519,365.608,360.414,345.414,366.000,351.646,366.000
2057,358.528,320.839,365.000,327.786,365.000,358.475,329.878,365.000,341.673,365.000
2058,359.142,331.603,365.000,341.037,364.838,361.887,331.961,365.000,341.992,365.000
2059,357.779,344.304,365.000,350.951,364.869,362.779,348.962,365.000,354.722,365.000
2060,357.931,328.195,366.000,343.197,366.000,363.487,332.030,366.000,353.492,366.000
2061,359.976,339.856,365.000,345.755,365.000,362.793,343.603,365.000,348.874,365.000
2062,358.022,328.391,365.000,348.296,364.788,360.344,330.228,365.000,351.300,365.000
2063,359.539,333.546,365.000,336.503,364.888,361.085,328.873,365.000,352.031,364.984
2064,361.943,345.796,366.000,353.803,365.951,364.592,345.531,366.000,355.637,366.000
2065,361.404,348.097,365.000,348.513,364.929,360.983,345.608,365.000,350.954,365.000
2066,357.717,312.024,365.000,345.500,364.566,362.655,339.725,365.000,350.524,365.000
2067,361.164,328.979,365.000,340.328,364.854,357.608,337.648,365.000,346.234,365.000
2068,355.598,337.105,366.000,338.722,365.180,363.839,341.486,366.000,350.716,366.000
2069,359.877,336.064,365.000,351.185,364.879,362.985,326.235,365.000,349.759,365.000
2070,355.683,334.943,365.000,339.003,363.049,363.657,339.656,365.000,358.021,365.000
2071,361.202,325.145,365.000,349.259,364.794,363.843,342.249,365.000,348.216,365.000
2072,362.122,320.218,366.000,342.394,365.903,364.620,343.834,366.000,353.983,366.000
2073,361.024,331.451,365.000,349.327,365.000,364.363,354.358,365.000,357.502,365.000
2074,356.544,334.897,365.000,341.441,364.624,360.986,340.706,365.000,353.444,365.000
2075,360.337,347.202,365.000,348.295,365.000,364.453,329.695,365.000,353.373,365.000
2076,356.215,329.578,366.000,339.399,365.709,364.114,337.761,366.000,349.757,366.000
2077,362.752,346.667,365.000,354.009,365.000,360.161,341.282,365.000,347.855,365.000
2078,363.224,330.592,365.000,346.380,365.000,360.456,338.965,365.000,343.298,365.000
2079,359.169,333.766,364.504,350.540,364.393,363.296,350.838,365.000,355.781,365.000
2080,359.901,328.677,366.000,345.493,365.893,363.577,349.058,366.000,356.743,366.000
2081,360.919,317.314,365.000,332.882,364.741,364.396,351.954,365.000,358.667,365.000
2082,361.791,323.715,365.000,350.728,365.000,363.450,340.104,365.000,355.029,365.000
2083,362.293,341.858,365.000,347.200,365.000,364.573,346.782,365.000,356.012,365.000
2084,358.343,334.609,366.000,338.846,365.697,363.379,352.482,366.000,353.126,366.000
2085,355.196,328.620,364.671,345.860,362.963,364.125,358.296,365.000,359.572,365.000
2086,362.999,323.071,365.000,337.581,364.700,363.744,342.375,365.000,355.520,365.000
2087,356.826,336.535,365.000,343.688,364.885,364.246,343.377,365.000,353.011,365.000
2088,360.254,324.556,366.000,346.065,366.000,364.999,337.282,366.000,356.707,366.000
2089,358.445,340.424,365.000,345.265,364.988,363.148,339.984,365.000,347.142,365.000
2090,359.688,323.752,365.000,337.779,364.915,364.525,353.608,365.000,355.522,365.000
2091,357.904,308.733,365.000,336.441,364.988,363.974,339.796,365.000,353.036,365.000
2092,362.145,330.161,366.000,344.355,365.677,365.784,348.062,366.000,358.403,366.000
2093,364.347,342.406,365.000,351.886,365.000,364.563,345.597,365.000,360.630,365.000
2094,359.397,337.096,365.000,341.023,365.000,364.409,349.440,365.000,358.990,365.000
2095,360.489,337.156,365.000,343.715,364.844,364.838,317.552,365.000,359.574,365.000
2096,354.947,335.816,366.000,342.538,365.815,365.876,355.928,366.000,360.212,366.000
2097,359.174,333.412,365.000,348.596,364.624,363.021,342.816,365.000,352.522,365.000
2098,354.431,315.951,365.000,330.919,365.000,362.376,328.135,365.000,352.028,365.000
2099,364.005,327.575,365.000,350.151,365.000,364.826,353.939,365.000,356.818,365.000
